contract_id,asset_type,asset_value,interest_rate,monthly_payment,remaining_term_months,probability_of_default
ENP-2026-04870,Heat Pump,32527.96,0.0627,303.87,240,0.0893
ENP-2026-04871,Solar,27111.75,0.0548,209.09,240,0.0263
ENP-2026-04872,Solar,22019.94,0.0569,166.79,240,0.0308
ENP-2026-04873,Solar,25026.96,0.0654,179.91,240,0.0058
ENP-2026-04874,Solar,24945.91,0.0486,178.59,240,0.0208
ENP-2026-04875,Solar,26041.52,0.0485,164.25,240,0.0383
ENP-2026-04876,Solar,27747.44,0.0585,164.16,240,0.026
ENP-2026-04877,Solar,23760.81,0.064,177.29,240,0.0459
ENP-2026-04878,Solar,27752.35,0.0589,188.7,240,0.0224
ENP-2026-04879,Solar,21959.66,0.0623,163.08,240,0.0514
ENP-2026-04880,Heat Pump,38334.65,0.0679,279.9,240,0.0572
ENP-2026-04881,Solar,26472.65,0.06,173.6,240,0.0463
ENP-2026-04882,Solar,21859.07,0.0541,169.08,240,0.0437
ENP-2026-04883,Heat Pump,29695.44,0.0647,236.18,240,0.0229
ENP-2026-04884,Solar,25767.78,0.0591,172.14,240,0.0195
ENP-2026-04885,Solar,27312.29,0.0606,161.96,240,0.0393
ENP-2026-04886,Heat Pump,41000.44,0.0646,280.2,240,0.0099
ENP-2026-04887,Solar,24186.52,0.0685,151.62,240,0.0253
ENP-2026-04888,Solar,21522.67,0.0495,214.51,240,0.0187
ENP-2026-04889,Solar,27110.48,0.0612,193.77,240,0.007
ENP-2026-04890,Solar,25655.65,0.0594,156.09,240,0.0227
ENP-2026-04891,Solar,21717.32,0.0558,167.67,240,0.0124
ENP-2026-04892,Solar,25665.82,0.0606,185.22,240,0.0235
ENP-2026-04893,Solar,27042.28,0.0628,206.67,240,0.0257
ENP-2026-04894,Solar,26539.84,0.058,192.59,240,0.0282
ENP-2026-04895,Solar,28917.31,0.0479,188.1,240,0.026
ENP-2026-04896,Solar,27005.11,0.0609,178.13,240,0.0117
ENP-2026-04897,Solar,25176.37,0.0609,171.76,240,0.0238
ENP-2026-04898,Solar,25150.84,0.0564,209.51,240,0.0195
ENP-2026-04899,Solar,22502.69,0.0616,134.06,240,0.0127
ENP-2026-04900,Heat Pump,30976.3,0.0676,227.35,240,0.0241
ENP-2026-04901,Solar,21780.81,0.0655,167.67,240,0.0131
ENP-2026-04902,Solar,25635.96,0.0509,172.5,240,0.0105
ENP-2026-04903,Solar,25515.67,0.0607,187.57,240,0.0163
ENP-2026-04904,Solar,25218.16,0.0532,178.7,240,0.0126
ENP-2026-04905,Heat Pump,39671.42,0.0649,271.64,240,0.0152
ENP-2026-04906,Solar,25503.49,0.0565,182.11,240,0.0231
ENP-2026-04907,Heat Pump,30908.32,0.0682,248.27,240,0.0806
ENP-2026-04908,Solar,23579.31,0.061,179.37,240,0.0394
ENP-2026-04909,Solar,27392.69,0.0613,184.21,240,0.0241
ENP-2026-04910,Solar,24772.56,0.0579,145.54,240,0.0189
ENP-2026-04911,Heat Pump,33982.24,0.0681,285.12,240,0.0317
ENP-2026-04912,Solar,26109.12,0.0606,186.75,240,0.0255
ENP-2026-04913,Solar,21612.86,0.0646,154.07,240,0.0085
ENP-2026-04914,Solar,24140.15,0.0581,176.79,240,0.0096
ENP-2026-04915,Solar,24283.29,0.0616,191.43,240,0.0122
ENP-2026-04916,Heat Pump,34238.53,0.0657,278.13,240,0.0433
ENP-2026-04917,Solar,23569.52,0.059,178.74,240,0.0349
ENP-2026-04918,Solar,24189.97,0.0611,181.31,240,0.0414
ENP-2026-04919,Heat Pump,37349.72,0.0642,252.1,240,0.0171
ENP-2026-04920,Solar,24299.82,0.0591,188.3,240,0.022
ENP-2026-04921,Heat Pump,28980.79,0.0681,261.58,240,0.0242
ENP-2026-04922,Solar,25594.48,0.0613,146.61,240,0.0336
ENP-2026-04923,Solar,23196.95,0.0601,192.3,240,0.008
ENP-2026-04924,Heat Pump,32814.68,0.0728,269.89,240,0.0364
ENP-2026-04925,Solar,24634.85,0.0647,182.65,240,0.0286
ENP-2026-04926,Solar,23956.17,0.0588,182.73,240,0.0243
ENP-2026-04927,Solar,27498.09,0.0526,201.67,240,0.0827
ENP-2026-04928,Solar,25711.38,0.062,167.3,240,0.0404
ENP-2026-04929,Solar,23805.25,0.0596,182.73,240,0.0323
ENP-2026-04930,Heat Pump,38418.72,0.0672,274.97,240,0.0373
ENP-2026-04931,Solar,24400.57,0.0625,186.41,240,0.0179
ENP-2026-04932,Solar,22299.86,0.0606,189.15,240,0.0056
ENP-2026-04933,Heat Pump,36004.05,0.0689,302.65,240,0.0115
ENP-2026-04934,Solar,27865.7,0.061,192.77,240,0.0316
ENP-2026-04935,Solar,28470.57,0.0482,178.73,240,0.0357
ENP-2026-04936,Solar,24696.85,0.0548,184.23,240,0.046
ENP-2026-04937,Heat Pump,36122.12,0.0663,245.52,240,0.0501
ENP-2026-04938,Solar,25933.24,0.0617,186.96,240,0.0215
ENP-2026-04939,Heat Pump,32246.99,0.0684,264.59,240,0.0261
ENP-2026-04940,Heat Pump,35047.24,0.0578,287.58,240,0.0234
ENP-2026-04941,Solar,22324.49,0.059,184.76,240,0.0506
ENP-2026-04942,Solar,25870.66,0.06,196.64,240,0.0363
ENP-2026-04943,Heat Pump,31901.6,0.0602,267.88,240,0.034
ENP-2026-04944,Solar,27749.9,0.0619,164.98,240,0.0336
ENP-2026-04945,Heat Pump,35210.63,0.0679,265.46,240,0.0213
ENP-2026-04946,Heat Pump,34023.98,0.0595,264.14,240,0.0154
ENP-2026-04947,Solar,24806.04,0.0583,167.51,240,0.0146
ENP-2026-04948,Solar,25767.35,0.0492,182.77,240,0.0094
ENP-2026-04949,Heat Pump,34457.82,0.0608,255.69,240,0.0277
ENP-2026-04950,Heat Pump,35040.6,0.0602,286.1,240,0.0057
ENP-2026-04951,Solar,24655.61,0.0563,195.86,240,0.056
ENP-2026-04952,Solar,26465.88,0.0593,192.08,240,0.0404
ENP-2026-04953,Solar,27279.91,0.0615,170.85,240,0.0442
ENP-2026-04954,Solar,24154.64,0.0551,167.17,240,0.0456
ENP-2026-04955,Solar,27080.31,0.057,170.07,240,0.0252
ENP-2026-04956,Solar,26519.68,0.0575,179.3,240,0.0101
ENP-2026-04957,Solar,25368.36,0.0616,182.92,240,0.019
ENP-2026-04958,Solar,24629.86,0.0525,185.0,240,0.0767
ENP-2026-04959,Solar,23994.85,0.0719,167.67,240,0.0458
ENP-2026-04960,Solar,20637.35,0.056,152.05,240,0.0701
ENP-2026-04961,Solar,29296.89,0.0611,159.59,240,0.0471
ENP-2026-04962,Solar,24070.02,0.049,167.04,240,0.0108
ENP-2026-04963,Solar,25541.08,0.0488,184.12,240,0.0597
ENP-2026-04964,Solar,23701.53,0.0533,202.1,240,0.0085
ENP-2026-04965,Solar,25741.66,0.0613,190.65,240,0.0533
ENP-2026-04966,Solar,24953.66,0.055,204.82,240,0.0314
ENP-2026-04967,Heat Pump,38217.93,0.0675,297.34,240,0.0026
ENP-2026-04968,Solar,25936.64,0.0511,181.69,240,0.0178
ENP-2026-04969,Heat Pump,37711.37,0.063,269.89,240,0.0038
ENP-2026-04970,Solar,26517.52,0.0545,166.01,240,0.0296
ENP-2026-04971,Solar,23674.89,0.056,176.7,240,0.0124
ENP-2026-04972,Heat Pump,36888.6,0.0622,277.19,240,0.0515
ENP-2026-04973,Solar,25606.14,0.0596,169.38,240,0.0308
ENP-2026-04974,Solar,26274.77,0.061,180.44,240,0.0257
ENP-2026-04975,Solar,26583.0,0.0586,174.17,240,0.0136
ENP-2026-04976,Solar,23486.44,0.0528,195.56,240,0.0201
ENP-2026-04977,Solar,23400.05,0.0518,174.3,240,0.0112
ENP-2026-04978,Solar,28109.49,0.062,204.45,240,0.0221
ENP-2026-04979,Solar,22742.23,0.0568,179.26,240,0.0367
ENP-2026-04980,Solar,21342.54,0.0578,163.76,240,0.043
ENP-2026-04981,Heat Pump,37286.65,0.0574,214.83,240,0.0118
ENP-2026-04982,Solar,24075.81,0.0572,183.65,240,0.0232
ENP-2026-04983,Solar,25774.84,0.0565,178.5,240,0.1091
ENP-2026-04984,Heat Pump,34844.88,0.0742,242.81,240,0.0168
ENP-2026-04985,Solar,24041.06,0.063,194.66,240,0.0226
ENP-2026-04986,Solar,25908.12,0.0579,193.32,240,0.0262
ENP-2026-04987,Solar,24599.18,0.0588,180.43,240,0.0206
ENP-2026-04988,Solar,27523.59,0.0598,196.39,240,0.0736
ENP-2026-04989,Solar,24994.23,0.0571,203.86,240,0.0027
ENP-2026-04990,Heat Pump,33328.21,0.071,231.36,240,0.0598
ENP-2026-04991,Heat Pump,32455.07,0.0661,296.04,240,0.0252
ENP-2026-04992,Solar,26863.12,0.0628,144.7,240,0.0322
ENP-2026-04993,Solar,24013.58,0.05,191.73,240,0.0072
ENP-2026-04994,Solar,25049.43,0.0605,176.29,240,0.0139
ENP-2026-04995,Solar,22560.17,0.0619,212.9,240,0.0353
ENP-2026-04996,Heat Pump,33666.6,0.0631,246.98,240,0.0222
ENP-2026-04997,Solar,20121.91,0.0662,180.86,240,0.025
ENP-2026-04998,Solar,26189.85,0.0558,174.63,240,0.0249
ENP-2026-04999,Heat Pump,40068.46,0.0655,236.59,240,0.0387
ENP-2026-05000,Solar,26522.77,0.0651,155.64,240,0.0338
ENP-2026-05001,Solar,23407.06,0.0611,191.93,240,0.0559
ENP-2026-05002,Solar,26545.32,0.0536,160.7,240,0.037
ENP-2026-05003,Heat Pump,35254.89,0.0545,264.65,240,0.033
ENP-2026-05004,Solar,24328.04,0.0603,210.17,240,0.0612
ENP-2026-05005,Heat Pump,30832.14,0.0649,254.28,240,0.0451
ENP-2026-05006,Solar,22589.67,0.0589,169.06,240,0.0454
ENP-2026-05007,Heat Pump,33144.79,0.0643,261.43,240,0.0452
ENP-2026-05008,Heat Pump,36186.93,0.062,302.74,240,0.0037
ENP-2026-05009,Solar,24899.37,0.059,180.65,240,0.0122
ENP-2026-05010,Solar,27316.37,0.0583,161.11,240,0.0191
ENP-2026-05011,Solar,25673.22,0.0539,159.03,240,0.0292
ENP-2026-05012,Solar,24338.39,0.0601,184.81,240,0.0567
ENP-2026-05013,Solar,22549.0,0.0571,183.01,240,0.0106
ENP-2026-05014,Solar,22621.45,0.0594,142.51,240,0.0113
ENP-2026-05015,Solar,26180.64,0.0502,199.45,240,0.0309
ENP-2026-05016,Solar,24146.28,0.0559,168.2,240,0.0284
ENP-2026-05017,Solar,24069.67,0.0517,165.73,240,0.0613
ENP-2026-05018,Solar,22288.73,0.0649,206.18,240,0.0165
ENP-2026-05019,Solar,25203.63,0.0545,162.76,240,0.0035
ENP-2026-05020,Heat Pump,32533.35,0.0629,249.01,240,0.0496
ENP-2026-05021,Solar,25994.96,0.0542,187.23,240,0.007
ENP-2026-05022,Solar,28955.12,0.0624,186.58,240,0.0107
ENP-2026-05023,Heat Pump,30448.07,0.0694,238.67,240,0.0162
ENP-2026-05024,Solar,27376.81,0.0581,182.56,240,0.0815
ENP-2026-05025,Heat Pump,33212.2,0.0672,241.56,240,0.0021
ENP-2026-05026,Solar,29295.42,0.0486,145.81,240,0.0084
ENP-2026-05027,Solar,27783.44,0.0581,181.86,240,0.0539
ENP-2026-05028,Solar,25718.41,0.0581,218.8,240,0.0053
ENP-2026-05029,Solar,26411.39,0.0566,164.53,240,0.0093
ENP-2026-05030,Solar,22517.16,0.0605,166.61,240,0.0179
ENP-2026-05031,Solar,24336.24,0.0594,186.47,240,0.0102
ENP-2026-05032,Solar,22353.84,0.0528,159.1,240,0.008
ENP-2026-05033,Solar,24400.27,0.0531,179.66,240,0.0467
ENP-2026-05034,Solar,24041.33,0.0606,165.93,240,0.0193
ENP-2026-05035,Solar,25505.64,0.0538,170.25,240,0.0063
ENP-2026-05036,Solar,30475.14,0.0542,168.87,240,0.0442
ENP-2026-05037,Solar,27019.49,0.0599,159.01,240,0.0372
ENP-2026-05038,Heat Pump,38130.33,0.0648,280.54,240,0.0245
ENP-2026-05039,Solar,25582.68,0.0564,186.41,240,0.008
ENP-2026-05040,Heat Pump,35296.48,0.067,276.73,240,0.0063
ENP-2026-05041,Heat Pump,31770.68,0.0614,300.83,240,0.0326
ENP-2026-05042,Solar,23105.66,0.0629,188.22,240,0.0608
ENP-2026-05043,Solar,20526.91,0.054,194.94,240,0.0368
ENP-2026-05044,Solar,22937.75,0.0641,185.84,240,0.0169
ENP-2026-05045,Solar,26012.69,0.0549,193.55,240,0.0132
ENP-2026-05046,Solar,25492.7,0.0532,183.11,240,0.0198
ENP-2026-05047,Solar,22465.82,0.0609,159.54,240,0.023
ENP-2026-05048,Solar,25325.35,0.0522,160.47,240,0.0398
ENP-2026-05049,Solar,27324.09,0.0611,190.81,240,0.0255
ENP-2026-05050,Solar,27054.88,0.0598,167.9,240,0.0169
ENP-2026-05051,Solar,25197.08,0.059,173.97,240,0.0135
ENP-2026-05052,Heat Pump,39800.37,0.0722,252.98,240,0.0579
ENP-2026-05053,Solar,29132.98,0.0573,166.59,240,0.0372
ENP-2026-05054,Solar,25851.48,0.0482,149.53,240,0.0202
ENP-2026-05055,Solar,23184.65,0.0584,173.64,240,0.0174
ENP-2026-05056,Solar,24725.27,0.056,204.07,240,0.0052
ENP-2026-05057,Solar,26662.53,0.0572,192.21,240,0.0098
ENP-2026-05058,Solar,20236.48,0.0544,188.78,240,0.0574
ENP-2026-05059,Solar,27070.99,0.0609,206.71,240,0.0122
ENP-2026-05060,Solar,25981.04,0.0527,174.86,240,0.0287
ENP-2026-05061,Heat Pump,34009.67,0.062,276.57,240,0.0306
ENP-2026-05062,Heat Pump,32583.84,0.0609,284.1,240,0.0123
ENP-2026-05063,Solar,21433.52,0.0584,166.72,240,0.0238
ENP-2026-05064,Solar,27227.2,0.0545,185.42,240,0.0307
ENP-2026-05065,Solar,24784.4,0.0624,184.34,240,0.0128
ENP-2026-05066,Solar,23544.71,0.0586,174.69,240,0.0233
ENP-2026-05067,Solar,25269.69,0.0594,188.57,240,0.0401
ENP-2026-05068,Solar,27664.2,0.0545,159.79,240,0.0128
ENP-2026-05069,Heat Pump,39969.6,0.0704,252.84,240,0.0067
ENP-2026-05070,Solar,25148.85,0.0605,192.48,240,0.0322
ENP-2026-05071,Solar,25847.77,0.0604,158.05,240,0.0087
ENP-2026-05072,Solar,24212.26,0.057,147.42,240,0.028
ENP-2026-05073,Solar,24715.26,0.051,181.64,240,0.0162
ENP-2026-05074,Solar,21770.33,0.0612,187.73,240,0.0318
ENP-2026-05075,Heat Pump,38183.36,0.0651,290.8,240,0.0297
ENP-2026-05076,Solar,23997.61,0.0582,162.89,240,0.0049
ENP-2026-05077,Solar,21902.64,0.0623,167.01,240,0.0194
ENP-2026-05078,Solar,21613.12,0.0514,189.85,240,0.0293
ENP-2026-05079,Solar,28491.39,0.0582,174.22,240,0.0217
ENP-2026-05080,Solar,27524.1,0.0661,160.85,240,0.0052
ENP-2026-05081,Solar,25864.9,0.0545,195.19,240,0.0136
ENP-2026-05082,Solar,23355.5,0.0541,170.73,240,0.0258
ENP-2026-05083,Heat Pump,38721.58,0.0621,263.07,240,0.0192
ENP-2026-05084,Solar,23701.08,0.0594,187.7,240,0.0597
ENP-2026-05085,Solar,23551.58,0.0645,151.55,240,0.0586
ENP-2026-05086,Solar,24931.18,0.0542,176.61,240,0.0341
ENP-2026-05087,Heat Pump,33671.73,0.0705,240.02,240,0.0023
ENP-2026-05088,Solar,25512.97,0.0519,205.02,240,0.0205
ENP-2026-05089,Solar,26229.84,0.0505,197.52,240,0.0091
ENP-2026-05090,Solar,23344.93,0.0569,177.61,240,0.0196
ENP-2026-05091,Solar,23103.87,0.0558,163.22,240,0.0252
ENP-2026-05092,Solar,25221.55,0.0685,193.19,240,0.0317
ENP-2026-05093,Heat Pump,39262.3,0.0685,256.06,240,0.0222
ENP-2026-05094,Solar,25795.94,0.0594,177.92,240,0.0325
ENP-2026-05095,Solar,27359.13,0.0665,159.57,240,0.0449
ENP-2026-05096,Solar,25777.62,0.0503,176.76,240,0.015
ENP-2026-05097,Heat Pump,36570.81,0.0623,245.26,240,0.0351
ENP-2026-05098,Solar,25061.12,0.0558,195.78,240,0.0259
ENP-2026-05099,Solar,26763.62,0.0535,174.62,240,0.0429
ENP-2026-05100,Solar,22404.12,0.0557,167.96,240,0.01
ENP-2026-05101,Solar,20744.21,0.0563,180.88,240,0.0343
ENP-2026-05102,Solar,25085.47,0.0554,200.4,240,0.0087
ENP-2026-05103,Solar,27945.19,0.0625,183.18,240,0.0314
ENP-2026-05104,Solar,24468.13,0.0585,156.2,240,0.0173
ENP-2026-05105,Solar,23106.64,0.0577,174.86,240,0.0159
ENP-2026-05106,Solar,24171.26,0.0651,197.29,240,0.0814
ENP-2026-05107,Solar,25782.47,0.0575,165.52,240,0.0063
ENP-2026-05108,Solar,22900.28,0.0583,173.95,240,0.0018
ENP-2026-05109,Heat Pump,35080.46,0.0687,251.49,240,0.0457
ENP-2026-05110,Heat Pump,32783.15,0.0737,248.31,240,0.0431
ENP-2026-05111,Heat Pump,34560.33,0.0651,259.89,240,0.0066
ENP-2026-05112,Heat Pump,37470.4,0.0633,225.4,240,0.0552
ENP-2026-05113,Solar,26252.08,0.0563,185.13,240,0.0062
ENP-2026-05114,Solar,24518.77,0.0528,190.87,240,0.0234
ENP-2026-05115,Solar,24515.55,0.0615,169.56,240,0.0048
ENP-2026-05116,Solar,24620.33,0.0499,203.26,240,0.0183
ENP-2026-05117,Solar,32073.06,0.0726,200.88,240,0.0148
ENP-2026-05118,Solar,29322.25,0.0564,198.14,240,0.0415
ENP-2026-05119,Heat Pump,35614.36,0.0634,277.1,240,0.0531
ENP-2026-05120,Solar,24915.4,0.0648,199.81,240,0.017
ENP-2026-05121,Solar,25006.57,0.0567,199.82,240,0.1003
ENP-2026-05122,Heat Pump,35091.76,0.0677,243.66,240,0.0398
ENP-2026-05123,Solar,24352.42,0.0601,159.58,240,0.025
ENP-2026-05124,Solar,27066.21,0.0573,194.73,240,0.0072
ENP-2026-05125,Heat Pump,31714.76,0.0613,259.92,240,0.0117
ENP-2026-05126,Solar,26521.31,0.0587,199.57,240,0.0123
ENP-2026-05127,Solar,22210.05,0.0519,155.56,240,0.0282
ENP-2026-05128,Solar,26553.11,0.0622,174.87,240,0.0172
ENP-2026-05129,Solar,24154.51,0.0545,178.7,240,0.0306
ENP-2026-05130,Heat Pump,33919.49,0.0669,235.4,240,0.0115
ENP-2026-05131,Solar,22728.03,0.0572,201.33,240,0.0106
ENP-2026-05132,Solar,24445.09,0.0645,151.93,240,0.0602
ENP-2026-05133,Solar,27041.98,0.0604,198.52,240,0.0306
ENP-2026-05134,Solar,21679.97,0.0635,187.09,240,0.0446
ENP-2026-05135,Heat Pump,37331.92,0.0673,269.06,240,0.104
ENP-2026-05136,Solar,29779.81,0.0622,183.84,240,0.0097
ENP-2026-05137,Solar,22443.15,0.0611,190.96,240,0.0333
ENP-2026-05138,Solar,26413.37,0.0549,168.66,240,0.0304
ENP-2026-05139,Solar,24376.22,0.0525,174.92,240,0.0277
ENP-2026-05140,Heat Pump,35876.75,0.063,243.4,240,0.0461
ENP-2026-05141,Solar,24688.37,0.0581,195.79,240,0.0534
ENP-2026-05142,Solar,25177.92,0.0626,197.06,240,0.0166
ENP-2026-05143,Solar,25287.76,0.0581,170.49,240,0.0203
ENP-2026-05144,Heat Pump,36016.3,0.0658,230.07,240,0.0019
ENP-2026-05145,Solar,27890.14,0.0505,174.74,240,0.0407
ENP-2026-05146,Heat Pump,33864.61,0.0716,294.46,240,0.0101
ENP-2026-05147,Solar,25324.59,0.0644,166.13,240,0.0272
ENP-2026-05148,Heat Pump,32135.05,0.0681,259.12,240,0.0578
ENP-2026-05149,Solar,24403.63,0.0554,177.68,240,0.0315
ENP-2026-05150,Solar,27437.78,0.0559,202.29,240,0.0168
ENP-2026-05151,Solar,28512.42,0.0525,212.97,240,0.0218
ENP-2026-05152,Solar,25062.18,0.0605,169.15,240,0.0048
ENP-2026-05153,Heat Pump,37475.64,0.0754,256.21,240,0.0215
ENP-2026-05154,Heat Pump,37553.81,0.0649,231.15,240,0.0245
ENP-2026-05155,Solar,26959.78,0.0536,206.76,240,0.0669
ENP-2026-05156,Solar,25730.61,0.0541,203.65,240,0.0241
ENP-2026-05157,Solar,23504.18,0.0553,187.99,240,0.0043
ENP-2026-05158,Heat Pump,33429.94,0.065,241.87,240,0.0051
ENP-2026-05159,Solar,24360.75,0.0551,167.75,240,0.0141
ENP-2026-05160,Solar,22191.03,0.0629,196.65,240,0.0314
ENP-2026-05161,Solar,25068.21,0.0534,180.31,240,0.0078
ENP-2026-05162,Solar,23302.08,0.065,167.64,240,0.0519
ENP-2026-05163,Solar,23389.05,0.0467,181.6,240,0.0303
ENP-2026-05164,Solar,27374.19,0.0528,201.78,240,0.0588
ENP-2026-05165,Solar,24315.56,0.0626,185.47,240,0.0455
ENP-2026-05166,Heat Pump,33029.55,0.0701,246.08,240,0.0261
ENP-2026-05167,Solar,22883.38,0.0489,168.66,240,0.0434
ENP-2026-05168,Solar,23707.05,0.0649,176.06,240,0.0055
ENP-2026-05169,Solar,23601.4,0.0714,196.03,240,0.0115
ENP-2026-05170,Heat Pump,34141.5,0.0658,256.69,240,0.0386
ENP-2026-05171,Solar,22939.96,0.0598,175.94,240,0.0045
ENP-2026-05172,Solar,25708.46,0.052,197.7,240,0.0399
ENP-2026-05173,Solar,24979.62,0.052,184.49,240,0.0442
ENP-2026-05174,Solar,24490.6,0.0632,200.21,240,0.0058
ENP-2026-05175,Solar,26967.51,0.0548,172.44,240,0.0169
ENP-2026-05176,Heat Pump,34444.63,0.0598,263.58,240,0.0277
ENP-2026-05177,Heat Pump,33882.7,0.0692,271.21,240,0.0637
ENP-2026-05178,Solar,24744.77,0.057,197.67,240,0.0214
ENP-2026-05179,Solar,25713.64,0.0577,176.24,240,0.0104
ENP-2026-05180,Heat Pump,34785.12,0.0579,235.97,240,0.0296
ENP-2026-05181,Solar,24972.06,0.0617,167.22,240,0.0078
ENP-2026-05182,Heat Pump,33217.58,0.0637,252.2,240,0.0825
ENP-2026-05183,Solar,25047.97,0.0616,192.98,240,0.0308
ENP-2026-05184,Heat Pump,38640.51,0.0693,272.72,240,0.0128
ENP-2026-05185,Heat Pump,35777.15,0.0736,250.09,240,0.0558
ENP-2026-05186,Heat Pump,37678.78,0.0689,255.62,240,0.038
ENP-2026-05187,Solar,23247.89,0.0535,196.08,240,0.0101
ENP-2026-05188,Solar,24977.57,0.063,163.16,240,0.0131
ENP-2026-05189,Heat Pump,40586.83,0.0575,261.08,240,0.02
ENP-2026-05190,Solar,22250.5,0.0543,181.48,240,0.0398
ENP-2026-05191,Solar,24868.34,0.0445,175.47,240,0.0273
ENP-2026-05192,Solar,25078.53,0.0591,187.6,240,0.0233
ENP-2026-05193,Heat Pump,41571.71,0.0605,252.36,240,0.0396
ENP-2026-05194,Heat Pump,31591.58,0.0642,284.68,240,0.0062
ENP-2026-05195,Solar,25483.13,0.0552,173.73,240,0.0068
ENP-2026-05196,Heat Pump,38572.28,0.067,240.76,240,0.0569
ENP-2026-05197,Solar,23730.96,0.0536,210.39,240,0.019
ENP-2026-05198,Solar,26038.27,0.0482,191.75,240,0.0369
ENP-2026-05199,Solar,25474.06,0.0615,167.78,240,0.0894
ENP-2026-05200,Solar,23342.5,0.0677,181.4,240,0.0199
ENP-2026-05201,Solar,25555.97,0.0611,183.99,240,0.0149
ENP-2026-05202,Heat Pump,35040.85,0.071,252.81,240,0.0292
ENP-2026-05203,Solar,23070.17,0.0637,186.1,240,0.0124
ENP-2026-05204,Solar,25670.5,0.0582,190.2,240,0.0177
ENP-2026-05205,Heat Pump,35782.12,0.069,245.58,240,0.0121
ENP-2026-05206,Solar,23383.97,0.0557,175.71,240,0.0102
ENP-2026-05207,Heat Pump,31877.79,0.0664,271.12,240,0.0281
ENP-2026-05208,Solar,26186.63,0.0675,181.09,240,0.0121
ENP-2026-05209,Heat Pump,30751.04,0.0641,232.6,240,0.0226
ENP-2026-05210,Solar,24865.67,0.0574,168.66,240,0.0664
ENP-2026-05211,Heat Pump,32495.16,0.0621,257.36,240,0.0296
ENP-2026-05212,Solar,23373.03,0.0637,159.12,240,0.0177
ENP-2026-05213,Solar,24967.49,0.0617,185.54,240,0.0384
ENP-2026-05214,Heat Pump,33554.14,0.0644,227.62,240,0.0212
ENP-2026-05215,Solar,21511.16,0.0605,186.99,240,0.007
ENP-2026-05216,Solar,23349.84,0.0558,181.72,240,0.0045
ENP-2026-05217,Solar,26868.14,0.0545,163.24,240,0.0125
ENP-2026-05218,Solar,26726.42,0.0607,188.68,240,0.0197
ENP-2026-05219,Solar,26561.71,0.0522,185.68,240,0.0373
ENP-2026-05220,Solar,20960.34,0.0606,179.69,240,0.022
ENP-2026-05221,Solar,23409.92,0.0587,185.26,240,0.0114
ENP-2026-05222,Solar,26124.87,0.0539,182.03,240,0.0168
ENP-2026-05223,Solar,24265.74,0.0536,189.86,240,0.0107
ENP-2026-05224,Solar,24396.6,0.043,188.5,240,0.0353
ENP-2026-05225,Solar,24332.07,0.0635,178.54,240,0.0161
ENP-2026-05226,Solar,24243.85,0.0616,168.43,240,0.0085
ENP-2026-05227,Solar,26804.75,0.0641,175.97,240,0.0271
ENP-2026-05228,Heat Pump,35941.04,0.067,258.39,240,0.0628
ENP-2026-05229,Solar,25018.79,0.0571,190.5,240,0.0197
ENP-2026-05230,Solar,25504.04,0.063,157.79,240,0.0155
ENP-2026-05231,Solar,26078.26,0.0591,177.69,240,0.0242
ENP-2026-05232,Solar,25311.36,0.0483,190.66,240,0.0218
ENP-2026-05233,Solar,26108.02,0.0482,167.14,240,0.0069
ENP-2026-05234,Solar,25164.22,0.0677,198.94,240,0.0341
ENP-2026-05235,Solar,25494.39,0.0472,168.74,240,0.0394
ENP-2026-05236,Solar,26692.34,0.0585,198.22,240,0.0561
ENP-2026-05237,Solar,25115.46,0.0654,196.84,240,0.0277
ENP-2026-05238,Solar,27144.34,0.0681,187.58,240,0.0259
ENP-2026-05239,Solar,27524.45,0.0572,184.75,240,0.0196
ENP-2026-05240,Solar,25870.81,0.0564,196.24,240,0.0529
ENP-2026-05241,Heat Pump,36205.31,0.0619,282.86,240,0.0377
ENP-2026-05242,Solar,26941.65,0.0527,210.89,240,0.0547
ENP-2026-05243,Solar,21602.58,0.0475,179.67,240,0.0448
ENP-2026-05244,Heat Pump,38972.35,0.0696,219.78,240,0.0538
ENP-2026-05245,Solar,23174.55,0.0615,193.93,240,0.0164
ENP-2026-05246,Solar,26989.51,0.0564,182.31,240,0.0741
ENP-2026-05247,Heat Pump,34258.72,0.0656,256.34,240,0.0344
ENP-2026-05248,Heat Pump,38602.39,0.0655,225.91,240,0.0532
ENP-2026-05249,Solar,30289.98,0.0528,168.07,240,0.0188
ENP-2026-05250,Solar,23773.25,0.0536,175.59,240,0.0521
ENP-2026-05251,Solar,18602.2,0.0573,170.85,240,0.013
ENP-2026-05252,Heat Pump,37884.53,0.0611,242.07,240,0.0113
ENP-2026-05253,Solar,24873.51,0.0656,177.34,240,0.0252
ENP-2026-05254,Solar,28304.64,0.0595,151.0,240,0.0414
ENP-2026-05255,Heat Pump,35314.55,0.0684,290.52,240,0.0114
ENP-2026-05256,Solar,25776.46,0.0569,188.43,240,0.0275
ENP-2026-05257,Solar,23031.45,0.0538,202.09,240,0.0328
ENP-2026-05258,Solar,24769.13,0.0546,154.8,240,0.0063
ENP-2026-05259,Solar,27329.99,0.0549,174.4,240,0.0166
ENP-2026-05260,Heat Pump,40830.18,0.0683,298.53,240,0.0158
ENP-2026-05261,Solar,24570.94,0.051,185.17,240,0.0322
